1	0.35095625
0	0.362857917
1	0.395437209
0	0.320077958
1	0.316659875
1	0.361778917
1	0.35790175
1	0.439723792
0	0.330210833
1	0.436769583
0	0.358470375
0	0.389993
0	0.309404208
0	0.37672675
1	0.446031875
1	0.3383685
0	0.355330875
1	0.467248625
0	0.33428425
1	0.405606042
0	0.31789675
1	0.437329792
1	0.301034583
1	0.257208125
0	0.315147458
0	0.3561855
0	0.423257
0	0.458302541
1	0.412104875
1	0.4323755
1	0.3964295
0	0.381438417
1	0.468570875
1	0.401633875
0	0.390613083
0	0.426140083
1	0.484401917
0	0.467418958
1	0.42731
1	0.403615166
1	0.379110708
0	0.400555375
0	0.438840208
0	0
1	0.325739
0	0.331209
1	0.421881375
1	0.397643417
0	0.410097042
0	0.360539209
1	0.522675416
1	0.363145541
1	0.386419125
1	0.413308416
1	0.352459416
1	0.339418833
1	0.3710435
1	0.352399375
0	0.403408334
1	0.424164958
0	0.357019666
1	0.462503666
0	0.428441541
0	0.406983583
1	0.359288583
0	0.34786325
0	0.475803667
1	0.408573375
1	0.365602666
0	0.420488917
1	0.4258815
0	0.333435583
0	0.366012042
1	0.352279208
0	0.350655959
1	0.32172125
0	0.325780959
1	0.336749292
0	0.378547959
1	0.344975
1	0.435676125
1	0.393067417
1	0.427354375
1	0.347906542
1	0.310953125
0	0.346138917
0	0.299801375
1	0.332516417
1	0.312436667
0	0.357351917
1	0.378504333
1	0.326534917
1	0.33978075
1	0.349609666
0	0.27985125
1	0.301416083
1	0.320836209
1	0.282016083
1	0.316727917
1	0.300144625
1	0.334906083
1	0.318624417
0	0.303264834
1	0.342067958
0	0.288563666
0	0.33696875
0	0.273581583
1	0.394582084
0	0.380792167
1	0.40876075
1	0
1	0.291293
0	0.283075875
1	0.353491625
0	0.286922917
0	0.291890042
0	0.306948875
1	0.291884834
0	0.25870975
1	0.279069834
0	0.286430959
1	0.31414225
1	0.388053375
0	0.275687917
0	0.355621334
0	0.21732775
0	0.235490166
1	0.444308208
1	0.314425041
1	0.336810542
1	0.297612792
0	0.327963
0	0.304483041
1	0.374152041
1	0.312416625
1	0.35730475
1	0.306494
0	0.328925375
0	0.343733583
1	0.357924667
1	0.349703125
0	0.381368333
1	0.36186775
1	0.283324709
0	0.341735417
1	0.24477175
1	0.337200542
1	0.310895042
1	0.335894791
0	0.330481625
0	0.356827917
0	0.309640708
1	0.327014
1	0.458018666
0	0.331198959
1	0.368132416
0	0.39770575
0	0.277987
0	0.373888167
0	0.151190834
1	0.325946042
1	0.334543042
1	0.304569833
1	0.297907791
1	0.338213166
1	0.333791208
1	0.325159125
1	0.381985375
1	0.385653334
1	0.361446292
0	0.367191917
1	0.359181916
1	0.327353834
1	0.411752541
1	0.35326425
1	0.426398916
1	0.402377
1	0.38163975
1	0.281534375
1	0.381623
0	0.3867375
1	0.378933375
1	0.399587666
1	0.430001625
1	0.399121959
1	0.353577584
0	0.380425708
1	0.378339167
1	0.427590584
1	0.414616875
1	0.454348833
0	0.400120208
1	0.360537167
1	0.317126125
1	0.312399833
0	0.332770459
0	0.364176459
0	0.391688833
1	0.365258333
1	0.387014958
